target_participant_id,target_datetime,source_participant_id,source_datetime,weight,interaction_category
Owen X,2023-06-06 17:34:02.938,Ada T,2023-06-06 18:47:17.762,0.9619370838343823,response
Owen X,2023-06-06 17:34:02.938,Jayson,2023-06-06 18:51:39.208,0.9597189514922496,response
Owen X,2023-06-06 17:34:02.938,Ada T,2023-06-06 19:03:22.565,0.9537769610610992,response
Owen X,2023-06-06 17:34:02.938,Ada T,2023-06-06 19:04:45.595,0.953077952234408,response
Owen X,2023-06-06 17:34:02.938,Ada T,2023-06-06 19:05:07.359,0.9528948113119629,response
Owen X,2023-06-06 17:34:02.938,Mindy L,2023-06-06 19:59:26.778,0.9258607995753014,response
Owen X,2023-06-06 17:34:02.938,Ada T,2023-06-06 21:17:05.396,0.8885477335176243,response
Owen X,2023-06-06 17:34:02.938,Kyle E,2023-06-06 21:57:09.828,0.8698817391021975,response
Owen X,2023-06-06 17:34:02.938,Susan,2023-06-06 22:19:41.317,0.8595625887865784,response
Owen X,2023-06-06 17:34:02.938,Mason U,2023-06-06 22:19:50.930,0.8594896299327922,response
Mason U,2023-06-06 17:51:08.928,Mary I,2023-06-06 18:33:58.426,0.9775668214738202,response
Mason U,2023-06-06 17:51:08.928,Jayson,2023-06-06 18:42:22.728,0.9732234143709156,response
Mason U,2023-06-06 17:51:08.928,Mary I,2023-06-06 18:43:00.569,0.9728982802220733,response
Mason U,2023-06-06 17:51:08.928,Steve W,2023-06-06 18:44:45.235,0.9719995437263492,response
Mason U,2023-06-06 17:51:08.928,Owen X,2023-06-06 18:45:55.842,0.9713937309449062,response
Mason U,2023-06-06 17:51:08.928,Ada T,2023-06-06 18:47:17.762,0.9706913250264025,response
Mason U,2023-06-06 17:51:08.928,Owen X,2023-06-06 18:48:40.094,0.969985898240698,response
Mason U,2023-06-06 17:51:08.928,Owen X,2023-06-06 18:49:05.626,0.9697672422962226,response
Mason U,2023-06-06 17:51:08.928,Jayson,2023-06-06 18:51:39.208,0.9684530062647574,response
Mason U,2023-06-06 17:51:08.928,Ada T,2023-06-06 19:03:22.565,0.9624569399296117,response
Mason U,2023-06-06 17:51:08.928,Owen X,2023-06-06 19:04:25.196,0.9619248187347916,response
Mason U,2023-06-06 17:51:08.928,Ada T,2023-06-06 19:04:45.595,0.9617515696766203,response
Mason U,2023-06-06 17:51:08.928,Owen X,2023-06-06 19:05:03.076,0.9616031280701751,response
Mason U,2023-06-06 17:51:08.928,Ada T,2023-06-06 19:05:07.359,0.9615667620549344,response
Mason U,2023-06-06 17:51:08.928,Mindy L,2023-06-06 19:59:26.778,0.9342867235633971,response
Mary I,2023-06-06 18:33:58.426,Jayson,2023-06-06 18:42:22.728,0.9955569205014995,response
Mary I,2023-06-06 18:33:58.426,Steve W,2023-06-06 18:44:45.235,0.9943049645045465,response
Mary I,2023-06-06 18:33:58.426,Owen X,2023-06-06 18:45:55.842,0.9936852495468216,response
Mary I,2023-06-06 18:33:58.426,Ada T,2023-06-06 18:47:17.762,0.9929667248351862,response
Mary I,2023-06-06 18:33:58.426,Owen X,2023-06-06 18:48:40.094,0.9922451099335666,response
Mary I,2023-06-06 18:33:58.426,Owen X,2023-06-06 18:49:05.626,0.9920214362780452,response
Mary I,2023-06-06 18:33:58.426,Jayson,2023-06-06 18:51:39.208,0.990677041191596,response
Mary I,2023-06-06 18:33:58.426,Ada T,2023-06-06 19:03:22.565,0.9845433772788766,response
Mary I,2023-06-06 18:33:58.426,Owen X,2023-06-06 19:04:25.196,0.9839990449804279,response
Mary I,2023-06-06 18:33:58.426,Ada T,2023-06-06 19:04:45.595,0.9838218202072814,response
Mary I,2023-06-06 18:33:58.426,Owen X,2023-06-06 19:05:03.076,0.9836699721666314,response
Mary I,2023-06-06 18:33:58.426,Ada T,2023-06-06 19:05:07.359,0.9836327716249991,response
Mary I,2023-06-06 18:33:58.426,Mindy L,2023-06-06 19:59:26.778,0.9557267115048235,response
Mary I,2023-06-06 18:33:58.426,Ada T,2023-06-06 21:17:05.396,0.9172100209441862,response
Mary I,2023-06-06 18:33:58.426,Kyle E,2023-06-06 21:57:09.828,0.897941909077039,response
Jayson,2023-06-06 18:42:22.728,Mary I,2023-06-06 18:43:00.569,0.9996659203384943,response
Jayson,2023-06-06 18:42:22.728,Steve W,2023-06-06 18:44:45.235,0.9987424566379165,response
Jayson,2023-06-06 18:42:22.728,Owen X,2023-06-06 18:45:55.842,0.9981199759490044,response
Jayson,2023-06-06 18:42:22.728,Ada T,2023-06-06 18:47:17.762,0.9973982445272858,response
Jayson,2023-06-06 18:42:22.728,Owen X,2023-06-06 18:48:40.094,0.9966734091243475,response
Jayson,2023-06-06 18:42:22.728,Owen X,2023-06-06 18:49:05.626,0.9964487372337552,response
Jayson,2023-06-06 18:42:22.728,Ada T,2023-06-06 19:03:22.565,0.988937304341097,response
Jayson,2023-06-06 18:42:22.728,Owen X,2023-06-06 19:04:25.196,0.9883905427373761,response
Jayson,2023-06-06 18:42:22.728,Ada T,2023-06-06 19:04:45.595,0.9882125270262733,response
Jayson,2023-06-06 18:42:22.728,Owen X,2023-06-06 19:05:03.076,0.9880600013017035,response
Jayson,2023-06-06 18:42:22.728,Ada T,2023-06-06 19:05:07.359,0.9880226347374554,response
Jayson,2023-06-06 18:42:22.728,Mindy L,2023-06-06 19:59:26.778,0.9599920324228051,response
Jayson,2023-06-06 18:42:22.728,Ada T,2023-06-06 21:17:05.396,0.9213034453943156,response
Jayson,2023-06-06 18:42:22.728,Kyle E,2023-06-06 21:57:09.828,0.9019493417058583,response
Jayson,2023-06-06 18:42:22.728,Susan,2023-06-06 22:19:41.317,0.8912497828856646,response
Mary I,2023-06-06 18:43:00.569,Steve W,2023-06-06 18:44:45.235,0.9990762276858801,response
Mary I,2023-06-06 18:43:00.569,Owen X,2023-06-06 18:45:55.842,0.9984535389693324,response
Mary I,2023-06-06 18:43:00.569,Ada T,2023-06-06 18:47:17.762,0.9977315663512459,response
Mary I,2023-06-06 18:43:00.569,Owen X,2023-06-06 18:48:40.094,0.9970064887146163,response
Mary I,2023-06-06 18:43:00.569,Owen X,2023-06-06 18:49:05.626,0.9967817417406309,response
Mary I,2023-06-06 18:43:00.569,Jayson,2023-06-06 18:51:39.208,0.9954308954515768,response
Mary I,2023-06-06 18:43:00.569,Ada T,2023-06-06 19:03:22.565,0.9892677985923891,response
Mary I,2023-06-06 18:43:00.569,Owen X,2023-06-06 19:04:25.196,0.9887208542656928,response
Mary I,2023-06-06 18:43:00.569,Ada T,2023-06-06 19:04:45.595,0.9885427790632865,response
Mary I,2023-06-06 18:43:00.569,Owen X,2023-06-06 19:05:03.076,0.9883902023659453,response
Mary I,2023-06-06 18:43:00.569,Ada T,2023-06-06 19:05:07.359,0.9883528233141163,response
Mary I,2023-06-06 18:43:00.569,Mindy L,2023-06-06 19:59:26.778,0.9603128534158137,response
Mary I,2023-06-06 18:43:00.569,Ada T,2023-06-06 21:17:05.396,0.9216113369978196,response
Mary I,2023-06-06 18:43:00.569,Kyle E,2023-06-06 21:57:09.828,0.9022507653361349,response
Mary I,2023-06-06 18:43:00.569,Susan,2023-06-06 22:19:41.317,0.8915476308163839,response
Steve W,2023-06-06 18:44:45.235,Owen X,2023-06-06 18:45:55.842,0.9993767355289896,response
Steve W,2023-06-06 18:44:45.235,Ada T,2023-06-06 18:47:17.762,0.9986540953559182,response
Steve W,2023-06-06 18:44:45.235,Owen X,2023-06-06 18:48:40.094,0.9979283472933212,response
Steve W,2023-06-06 18:44:45.235,Owen X,2023-06-06 18:49:05.626,0.9977033925123373,response
Steve W,2023-06-06 18:44:45.235,Jayson,2023-06-06 18:51:39.208,0.9963512971950631,response
Steve W,2023-06-06 18:44:45.235,Ada T,2023-06-06 19:03:22.565,0.9901825017734535,response
Steve W,2023-06-06 18:44:45.235,Owen X,2023-06-06 19:04:25.196,0.9896350517275614,response
Steve W,2023-06-06 18:44:45.235,Ada T,2023-06-06 19:04:45.595,0.9894568118721113,response
Steve W,2023-06-06 18:44:45.235,Owen X,2023-06-06 19:05:03.076,0.9893040940983189,response
Steve W,2023-06-06 18:44:45.235,Ada T,2023-06-06 19:05:07.359,0.9892666804848296,response
Steve W,2023-06-06 18:44:45.235,Mindy L,2023-06-06 19:59:26.778,0.961200784088465,response
Steve W,2023-06-06 18:44:45.235,Ada T,2023-06-06 21:17:05.396,0.922463483224409,response
Steve W,2023-06-06 18:44:45.235,Kyle E,2023-06-06 21:57:09.828,0.9030850102659154,response
Steve W,2023-06-06 18:44:45.235,Susan,2023-06-06 22:19:41.317,0.892371979344799,response
Steve W,2023-06-06 18:44:45.235,Mason U,2023-06-06 22:19:50.930,0.8922962356611938,response
Owen X,2023-06-06 18:45:55.842,Ada T,2023-06-06 18:47:17.762,0.9992769091500925,response
Owen X,2023-06-06 18:45:55.842,Jayson,2023-06-06 18:51:39.208,0.9969726748418601,response
Owen X,2023-06-06 18:45:55.842,Ada T,2023-06-06 19:03:22.565,0.9908000322314192,response
Owen X,2023-06-06 18:45:55.842,Ada T,2023-06-06 19:04:45.595,0.9900738897512683,response
Owen X,2023-06-06 18:45:55.842,Ada T,2023-06-06 19:05:07.359,0.9898836397879438,response
Owen X,2023-06-06 18:45:55.842,Mindy L,2023-06-06 19:59:26.778,0.9618002400062702,response
Owen X,2023-06-06 18:45:55.842,Ada T,2023-06-06 21:17:05.396,0.9230387805016603,response
Owen X,2023-06-06 18:45:55.842,Kyle E,2023-06-06 21:57:09.828,0.9036482220970401,response
Owen X,2023-06-06 18:45:55.842,Susan,2023-06-06 22:19:41.317,0.8929285099602094,response
Owen X,2023-06-06 18:45:55.842,Mason U,2023-06-06 22:19:50.930,0.8928527190388157,response
Owen X,2023-06-06 18:45:55.842,Kyle E,2023-06-06 22:24:12.091,0.8907961301763284,response
Owen X,2023-06-06 18:45:55.842,Ada T,2023-06-06 22:26:23.993,0.8897592303447102,response
Owen X,2023-06-06 18:45:55.842,Mary I,2023-06-06 22:26:46.392,0.8895832686357064,response
Owen X,2023-06-06 18:45:55.842,Ada T,2023-06-06 22:26:51.317,0.8895445835659305,response
Owen X,2023-06-06 18:45:55.842,Ada T,2023-06-06 22:27:17.160,0.8893416185985006,response
Ada T,2023-06-06 18:47:17.762,Owen X,2023-06-06 18:48:40.094,0.9992732738332804,response
Ada T,2023-06-06 18:47:17.762,Owen X,2023-06-06 18:49:05.626,0.9990480158765663,response
Ada T,2023-06-06 18:47:17.762,Jayson,2023-06-06 18:51:39.208,0.9976940983153587,response
Ada T,2023-06-06 18:47:17.762,Owen X,2023-06-06 19:04:25.196,0.9909688012392895,response
Ada T,2023-06-06 18:47:17.762,Owen X,2023-06-06 19:05:03.076,0.9906373975723125,response
Ada T,2023-06-06 18:47:17.762,Mindy L,2023-06-06 19:59:26.778,0.9624962122103902,response
Ada T,2023-06-06 18:47:17.762,Kyle E,2023-06-06 21:57:09.828,0.9043021146817184,response
Ada T,2023-06-06 18:47:17.762,Susan,2023-06-06 22:19:41.317,0.8935746456101594,response
Ada T,2023-06-06 18:47:17.762,Mason U,2023-06-06 22:19:50.930,0.8934987998453872,response
Ada T,2023-06-06 18:47:17.762,Kyle E,2023-06-06 22:24:12.091,0.8914407228062246,response
Ada T,2023-06-06 18:47:17.762,Mary I,2023-06-06 22:26:46.392,0.8902269836219041,response
Ada T,2023-06-06 18:47:17.762,Kyle E,2023-06-06 22:37:20.600,0.8852556032936761,response
Ada T,2023-06-06 18:47:17.762,Susan,2023-06-06 23:37:56.004,0.8572896615068551,response
Ada T,2023-06-06 18:47:17.762,Mindy L,2023-06-06 23:48:32.596,0.8524842706734511,response
Ada T,2023-06-06 18:47:17.762,Susan,2023-06-08 00:02:09.277,0.3946631972291721,response
Owen X,2023-06-06 18:48:40.094,Jayson,2023-06-06 18:51:39.208,0.9984196760192897,response
Owen X,2023-06-06 18:48:40.094,Ada T,2023-06-06 19:03:22.565,0.9922380744660908,response
Owen X,2023-06-06 18:48:40.094,Ada T,2023-06-06 19:04:45.595,0.991510878066359,response
Owen X,2023-06-06 18:48:40.094,Ada T,2023-06-06 19:05:07.359,0.9913203519751846,response
Owen X,2023-06-06 18:48:40.094,Mindy L,2023-06-06 19:59:26.778,0.9631961920868644,response
Owen X,2023-06-06 18:48:40.094,Ada T,2023-06-06 21:17:05.396,0.9243784743928805,response
Owen X,2023-06-06 18:48:40.094,Kyle E,2023-06-06 21:57:09.828,0.9049597726283161,response
Owen X,2023-06-06 18:48:40.094,Susan,2023-06-06 22:19:41.317,0.8942245019546518,response
Owen X,2023-06-06 18:48:40.094,Mason U,2023-06-06 22:19:50.930,0.8941486010306919,response
Owen X,2023-06-06 18:48:40.094,Kyle E,2023-06-06 22:24:12.091,0.8920890272453672,response
Owen X,2023-06-06 18:48:40.094,Ada T,2023-06-06 22:26:23.993,0.8910506224624949,response
Owen X,2023-06-06 18:48:40.094,Mary I,2023-06-06 22:26:46.392,0.8908744053635427,response
Owen X,2023-06-06 18:48:40.094,Ada T,2023-06-06 22:26:51.317,0.890835664146449,response
Owen X,2023-06-06 18:48:40.094,Ada T,2023-06-06 22:27:17.160,0.8906324045966758,response
Owen X,2023-06-06 18:48:40.094,Ada T,2023-06-06 22:27:58.238,0.8903094146469303,response
Owen X,2023-06-06 18:49:05.626,Jayson,2023-06-06 18:51:39.208,0.9986447923025805,response
Owen X,2023-06-06 18:49:05.626,Ada T,2023-06-06 19:03:22.565,0.9924617969675883,response
Owen X,2023-06-06 18:49:05.626,Ada T,2023-06-06 19:04:45.595,0.9917344366049913,response
Owen X,2023-06-06 18:49:05.626,Ada T,2023-06-06 19:05:07.359,0.9915438675554034,response
Owen X,2023-06-06 18:49:05.626,Mindy L,2023-06-06 19:59:26.778,0.9634133664395443,response
Owen X,2023-06-06 18:49:05.626,Ada T,2023-06-06 21:17:05.396,0.9245868964137074,response
Owen X,2023-06-06 18:49:05.626,Kyle E,2023-06-06 21:57:09.828,0.9051638162639083,response
Owen X,2023-06-06 18:49:05.626,Susan,2023-06-06 22:19:41.317,0.8944261250808208,response
Owen X,2023-06-06 18:49:05.626,Mason U,2023-06-06 22:19:50.930,0.8943502070432819,response
Owen X,2023-06-06 18:49:05.626,Kyle E,2023-06-06 22:24:12.091,0.8922901688804947,response
Owen X,2023-06-06 18:49:05.626,Ada T,2023-06-06 22:26:23.993,0.891251529965793,response
Owen X,2023-06-06 18:49:05.626,Mary I,2023-06-06 22:26:46.392,0.8910752731347127,response
Owen X,2023-06-06 18:49:05.626,Ada T,2023-06-06 22:26:51.317,0.891036523182536,response
Owen X,2023-06-06 18:49:05.626,Ada T,2023-06-06 22:27:17.160,0.890833217803303,response
Owen X,2023-06-06 18:49:05.626,Ada T,2023-06-06 22:27:58.238,0.8905101550281728,response
Jayson,2023-06-06 18:51:39.208,Ada T,2023-06-06 19:03:22.565,0.9938086140511122,response
Jayson,2023-06-06 18:51:39.208,Owen X,2023-06-06 19:04:25.196,0.9932591592077922,response
Jayson,2023-06-06 18:51:39.208,Ada T,2023-06-06 19:04:45.595,0.993080266626479,response
Jayson,2023-06-06 18:51:39.208,Owen X,2023-06-06 19:05:03.076,0.9929269895903347,response
Jayson,2023-06-06 18:51:39.208,Ada T,2023-06-06 19:05:07.359,0.9928894389657763,response
Jayson,2023-06-06 18:51:39.208,Mindy L,2023-06-06 19:59:26.778,0.9647207634440241,response
Jayson,2023-06-06 18:51:39.208,Ada T,2023-06-06 21:17:05.396,0.9258416040821508,response
Jayson,2023-06-06 18:51:39.208,Kyle E,2023-06-06 21:57:09.828,0.9063921659040222,response
Jayson,2023-06-06 18:51:39.208,Susan,2023-06-06 22:19:41.317,0.895639903171715,response
Jayson,2023-06-06 18:51:39.208,Mason U,2023-06-06 22:19:50.930,0.8955638821098482,response
Jayson,2023-06-06 18:51:39.208,Kyle E,2023-06-06 22:24:12.091,0.8935010483789102,response
Jayson,2023-06-06 18:51:39.208,Ada T,2023-06-06 22:26:23.993,0.8924609999826162,response
Jayson,2023-06-06 18:51:39.208,Mary I,2023-06-06 22:26:46.392,0.8922845039627713,response
Jayson,2023-06-06 18:51:39.208,Ada T,2023-06-06 22:26:51.317,0.8922457014250967,response
Jayson,2023-06-06 18:51:39.208,Ada T,2023-06-06 22:27:17.160,0.8920421201509541,response
Ada T,2023-06-06 19:03:22.565,Owen X,2023-06-06 19:04:25.196,0.9994471220760702,response
Ada T,2023-06-06 19:03:22.565,Owen X,2023-06-06 19:05:03.076,0.9991128830558393,response
Ada T,2023-06-06 19:03:22.565,Mindy L,2023-06-06 19:59:26.778,0.9707309333046372,response
Ada T,2023-06-06 19:03:22.565,Kyle E,2023-06-06 21:57:09.828,0.912038951050394,response
Ada T,2023-06-06 19:03:22.565,Susan,2023-06-06 22:19:41.317,0.9012197021726074,response
Ada T,2023-06-06 19:03:22.565,Mason U,2023-06-06 22:19:50.930,0.9011432075027161,response
Ada T,2023-06-06 19:03:22.565,Kyle E,2023-06-06 22:24:12.091,0.8990675224042252,response
Ada T,2023-06-06 19:03:22.565,Mary I,2023-06-06 22:26:46.392,0.8978433989674398,response
Ada T,2023-06-06 19:03:22.565,Kyle E,2023-06-06 22:37:20.600,0.8928294855570688,response
Ada T,2023-06-06 19:03:22.565,Susan,2023-06-06 23:37:56.004,0.8646242786928054,response
Ada T,2023-06-06 19:03:22.565,Mindy L,2023-06-06 23:48:32.596,0.8597777749149972,response
Ada T,2023-06-06 19:03:22.565,Susan,2023-06-08 00:02:09.277,0.3980397729643456,response
Ada T,2023-06-06 19:03:22.565,Mary I,2023-06-08 00:02:56.857,0.3978725793573097,response
Ada T,2023-06-06 19:03:22.565,Mason U,2023-06-08 00:03:26.296,0.3977691674366118,response
Ada T,2023-06-06 19:03:22.565,Susan,2023-06-08 00:03:57.741,0.39765873862188733,response
Owen X,2023-06-06 19:04:25.196,Ada T,2023-06-06 19:04:45.595,0.9998198933484229,response
Owen X,2023-06-06 19:04:25.196,Ada T,2023-06-06 19:05:07.359,0.9996277706189886,response
Owen X,2023-06-06 19:04:25.196,Mindy L,2023-06-06 19:59:26.778,0.9712679258990878,response
Owen X,2023-06-06 19:04:25.196,Ada T,2023-06-06 21:17:05.396,0.9321249096968685,response
Owen X,2023-06-06 19:04:25.196,Kyle E,2023-06-06 21:57:09.828,0.9125434761930071,response
Owen X,2023-06-06 19:04:25.196,Susan,2023-06-06 22:19:41.317,0.9017182422823701,response
Owen X,2023-06-06 19:04:25.196,Mason U,2023-06-06 22:19:50.930,0.9016417052968692,response
Owen X,2023-06-06 19:04:25.196,Kyle E,2023-06-06 22:24:12.091,0.8995648719630762,response
Owen X,2023-06-06 19:04:25.196,Ada T,2023-06-06 22:26:23.993,0.8985177651867101,response
Owen X,2023-06-06 19:04:25.196,Mary I,2023-06-06 22:26:46.392,0.8983400713610769,response
Owen X,2023-06-06 19:04:25.196,Ada T,2023-06-06 22:26:51.317,0.8983010054865619,response
Owen X,2023-06-06 19:04:25.196,Ada T,2023-06-06 22:27:17.160,0.8980960425901663,response
Owen X,2023-06-06 19:04:25.196,Ada T,2023-06-06 22:27:58.238,0.8977703459344352,response
Owen X,2023-06-06 19:04:25.196,Kyle E,2023-06-06 22:37:20.600,0.8933233843351979,response
Owen X,2023-06-06 19:04:25.196,Susan,2023-06-06 23:37:56.004,0.8651025748083517,response
Ada T,2023-06-06 19:04:45.595,Owen X,2023-06-06 19:05:03.076,0.9998456549371735,response
Ada T,2023-06-06 19:04:45.595,Mindy L,2023-06-06 19:59:26.778,0.9714428892250646,response
Ada T,2023-06-06 19:04:45.595,Kyle E,2023-06-06 21:57:09.828,0.912707860949711,response
Ada T,2023-06-06 19:04:45.595,Susan,2023-06-06 22:19:41.317,0.9018806769912251,response
Ada T,2023-06-06 19:04:45.595,Mason U,2023-06-06 22:19:50.930,0.9018041262184208,response
Ada T,2023-06-06 19:04:45.595,Kyle E,2023-06-06 22:24:12.091,0.8997269187657488,response
Ada T,2023-06-06 19:04:45.595,Mary I,2023-06-06 22:26:46.392,0.8985018975292766,response
Ada T,2023-06-06 19:04:45.595,Kyle E,2023-06-06 22:37:20.600,0.8934843068019327,response
Ada T,2023-06-06 19:04:45.595,Susan,2023-06-06 23:37:56.004,0.8652584136039749,response
Ada T,2023-06-06 19:04:45.595,Mindy L,2023-06-06 23:48:32.596,0.8604083552911873,response
Ada T,2023-06-06 19:04:45.595,Susan,2023-06-08 00:02:09.277,0.39833170429485637,response
Ada T,2023-06-06 19:04:45.595,Mary I,2023-06-08 00:02:56.857,0.398164388064265,response
Ada T,2023-06-06 19:04:45.595,Mason U,2023-06-08 00:03:26.296,0.39806090029893637,response
Ada T,2023-06-06 19:04:45.595,Susan,2023-06-08 00:03:57.741,0.3979503904932331,response
Ada T,2023-06-06 19:04:45.595,Mary I,2023-06-08 00:05:07.801,0.39770428306146893,response
Owen X,2023-06-06 19:05:03.076,Ada T,2023-06-06 19:05:07.359,0.9999621818875385,response
Owen X,2023-06-06 19:05:03.076,Mindy L,2023-06-06 19:59:26.778,0.9715928497845063,response
Owen X,2023-06-06 19:05:03.076,Ada T,2023-06-06 21:17:05.396,0.932436738842337,response
Owen X,2023-06-06 19:05:03.076,Kyle E,2023-06-06 21:57:09.828,0.9128487546480982,response
Owen X,2023-06-06 19:05:03.076,Susan,2023-06-06 22:19:41.317,0.9020198993092547,response
Owen X,2023-06-06 19:05:03.076,Mason U,2023-06-06 22:19:50.930,0.9019433367193928,response
Owen X,2023-06-06 19:05:03.076,Kyle E,2023-06-06 22:24:12.091,0.8998658086105144,response
Owen X,2023-06-06 19:05:03.076,Ada T,2023-06-06 22:26:23.993,0.8988183515394529,response
Owen X,2023-06-06 19:05:03.076,Mary I,2023-06-06 22:26:46.392,0.8986405982688748,response
Owen X,2023-06-06 19:05:03.076,Ada T,2023-06-06 22:26:51.317,0.8986015193254265,response
Owen X,2023-06-06 19:05:03.076,Ada T,2023-06-06 22:27:17.160,0.8983964878616059,response
Owen X,2023-06-06 19:05:03.076,Ada T,2023-06-06 22:27:58.238,0.8980706822486859,response
Owen X,2023-06-06 19:05:03.076,Kyle E,2023-06-06 22:37:20.600,0.8936222329816254,response
Owen X,2023-06-06 19:05:03.076,Susan,2023-06-06 23:37:56.004,0.8653919825838964,response
Owen X,2023-06-06 19:05:03.076,Mindy L,2023-06-06 23:48:32.596,0.8605411755729959,response
Ada T,2023-06-06 19:05:07.359,Mindy L,2023-06-06 19:59:26.778,0.9716295949818003,response
Ada T,2023-06-06 19:05:07.359,Kyle E,2023-06-06 21:57:09.828,0.9128832781705764,response
Ada T,2023-06-06 19:05:07.359,Susan,2023-06-06 22:19:41.317,0.9020540132893756,response
Ada T,2023-06-06 19:05:07.359,Mason U,2023-06-06 22:19:50.930,0.9019774478039515,response
Ada T,2023-06-06 19:05:07.359,Kyle E,2023-06-06 22:24:12.091,0.89989984112391,response
